ball_x,ball_y,ball_vx,ball_vy,paddle_direction,paddle_y,Ball.RADIUS,Paddle.L,Paddle.STEP,WIDTH,HEIGHT,BORDER,VELOCITY,FPS
110,202,12,2,0,220,10,80,20,800,400,20,12,30
122,204,12,2,0,220,10,80,20,800,400,20,12,30
134,206,12,2,0,220,10,80,20,800,400,20,12,30
146,208,12,2,0,220,10,80,20,800,400,20,12,30
158,210,12,2,0,220,10,80,20,800,400,20,12,30
170,212,12,2,1,220,10,80,20,800,400,20,12,30
182,214,12,2,0,240,10,80,20,800,400,20,12,30
194,216,12,2,0,240,10,80,20,800,400,20,12,30
206,218,12,2,0,240,10,80,20,800,400,20,12,30
218,220,12,2,0,240,10,80,20,800,400,20,12,30
230,222,12,2,0,240,10,80,20,800,400,20,12,30
242,224,12,2,0,240,10,80,20,800,400,20,12,30
254,226,12,2,0,240,10,80,20,800,400,20,12,30
266,228,12,2,1,240,10,80,20,800,400,20,12,30
278,230,12,2,0,260,10,80,20,800,400,20,12,30
290,232,12,2,0,260,10,80,20,800,400,20,12,30
302,234,12,2,0,260,10,80,20,800,400,20,12,30
314,236,12,2,0,260,10,80,20,800,400,20,12,30
326,238,12,2,0,260,10,80,20,800,400,20,12,30
338,240,12,2,0,260,10,80,20,800,400,20,12,30
350,242,12,2,0,260,10,80,20,800,400,20,12,30
362,244,12,2,0,260,10,80,20,800,400,20,12,30
374,246,12,2,1,260,10,80,20,800,400,20,12,30
386,248,12,2,0,280,10,80,20,800,400,20,12,30
398,250,12,2,0,280,10,80,20,800,400,20,12,30
410,252,12,2,0,280,10,80,20,800,400,20,12,30
422,254,12,2,0,280,10,80,20,800,400,20,12,30
434,256,12,2,0,280,10,80,20,800,400,20,12,30
446,258,12,2,0,280,10,80,20,800,400,20,12,30
458,260,12,2,0,280,10,80,20,800,400,20,12,30
470,262,12,2,1,280,10,80,20,800,400,20,12,30
482,264,12,2,0,300,10,80,20,800,400,20,12,30
494,266,12,2,0,300,10,80,20,800,400,20,12,30
506,268,12,2,0,300,10,80,20,800,400,20,12,30
518,270,12,2,0,300,10,80,20,800,400,20,12,30
530,272,12,2,0,300,10,80,20,800,400,20,12,30
542,274,12,2,0,300,10,80,20,800,400,20,12,30
554,276,12,2,0,300,10,80,20,800,400,20,12,30
566,278,12,2,0,300,10,80,20,800,400,20,12,30
578,280,12,2,0,300,10,80,20,800,400,20,12,30
590,282,12,2,0,300,10,80,20,800,400,20,12,30
602,284,12,2,0,300,10,80,20,800,400,20,12,30
614,286,12,2,0,300,10,80,20,800,400,20,12,30
626,288,12,2,0,300,10,80,20,800,400,20,12,30
638,290,12,2,0,300,10,80,20,800,400,20,12,30
650,292,12,2,0,300,10,80,20,800,400,20,12,30
662,294,12,2,0,300,10,80,20,800,400,20,12,30
674,296,12,2,0,300,10,80,20,800,400,20,12,30
686,298,12,2,1,300,10,80,20,800,400,20,12,30
698,300,12,2,0,320,10,80,20,800,400,20,12,30
710,302,12,2,0,320,10,80,20,800,400,20,12,30
722,304,12,2,0,320,10,80,20,800,400,20,12,30
734,306,12,2,0,320,10,80,20,800,400,20,12,30
746,308,12,2,0,320,10,80,20,800,400,20,12,30
758,310,12,2,0,320,10,80,20,800,400,20,12,30
770,312,12,2,0,320,10,80,20,800,400,20,12,30
758,314,-12,2,0,320,10,80,20,800,400,20,12,30
746,316,-12,2,0,320,10,80,20,800,400,20,12,30
734,318,-12,2,0,320,10,80,20,800,400,20,12,30
722,320,-12,2,0,320,10,80,20,800,400,20,12,30
710,322,-12,2,0,320,10,80,20,800,400,20,12,30
698,324,-12,2,0,320,10,80,20,800,400,20,12,30
686,326,-12,2,0,320,10,80,20,800,400,20,12,30
674,328,-12,2,0,320,10,80,20,800,400,20,12,30
662,330,-12,2,0,320,10,80,20,800,400,20,12,30
650,332,-12,2,0,320,10,80,20,800,400,20,12,30
638,334,-12,2,0,320,10,80,20,800,400,20,12,30
626,336,-12,2,0,320,10,80,20,800,400,20,12,30
614,338,-12,2,0,320,10,80,20,800,400,20,12,30
602,340,-12,2,0,320,10,80,20,800,400,20,12,30
590,342,-12,2,0,320,10,80,20,800,400,20,12,30
578,344,-12,2,0,320,10,80,20,800,400,20,12,30
566,346,-12,2,0,320,10,80,20,800,400,20,12,30
554,348,-12,2,0,320,10,80,20,800,400,20,12,30
542,350,-12,2,0,320,10,80,20,800,400,20,12,30
530,352,-12,2,0,320,10,80,20,800,400,20,12,30
518,354,-12,2,0,320,10,80,20,800,400,20,12,30
506,356,-12,2,0,320,10,80,20,800,400,20,12,30
494,358,-12,2,0,320,10,80,20,800,400,20,12,30
482,360,-12,2,0,320,10,80,20,800,400,20,12,30
470,362,-12,2,0,320,10,80,20,800,400,20,12,30
458,364,-12,2,0,320,10,80,20,800,400,20,12,30
446,366,-12,2,0,320,10,80,20,800,400,20,12,30
434,368,-12,2,0,320,10,80,20,800,400,20,12,30
422,370,-12,2,0,320,10,80,20,800,400,20,12,30
410,368,-12,-2,0,320,10,80,20,800,400,20,12,30
398,366,-12,-2,0,320,10,80,20,800,400,20,12,30
386,364,-12,-2,0,320,10,80,20,800,400,20,12,30
374,362,-12,-2,0,320,10,80,20,800,400,20,12,30
362,360,-12,-2,0,320,10,80,20,800,400,20,12,30
350,358,-12,-2,0,320,10,80,20,800,400,20,12,30
338,356,-12,-2,0,320,10,80,20,800,400,20,12,30
326,354,-12,-2,0,320,10,80,20,800,400,20,12,30
314,352,-12,-2,0,320,10,80,20,800,400,20,12,30
302,350,-12,-2,0,320,10,80,20,800,400,20,12,30
290,348,-12,-2,0,320,10,80,20,800,400,20,12,30
